unit_short,subject_ID,sex,age,years_of_education,group,country,unit,subject_ID of the matched participant,wais3,wais4,waisvocabulary,raven,digit_span,spatial_span,melody_span,nback,PROMSMELODYSCORE,PROMSTUNINGSCORE,PROMSBEATSCORE,PROMSSPEEDSCORE,PROMSTOTALSCORE,PROMSTOTALSCORENOMELODY,eBMRQ_MusicSeeking,eBMRQ_EmotionEvocation,eBMRQ_MoodRegulation,eBMRQ_SensoryMotor,eBMRQ_SocialReward,eBMRQ_MusicalAbsorption,eBMRQ_TOT,BMRQ_TOT,gold_msi_active_engagement,gold_msi_perceptual_abilities,gold_msi_musical_training,gold_msi_emotions,gold_msi_singing_abilities,gold_msi_general_sophistication,bfi_extraversion,bfi_agreeableness,bfi_conscientiousness,bfi_negative_emotionality,bfi_open_mindedness,ses_nuclear_family,AddMusicTraining[years],lastMusicActivity[years],training[years],MT05,melody_span_score,to_keep
IT_Bari,12n18g20,male,20,15,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,3m13f21,NA,48,0.8421052631578947,14,8.5,8,30,5,5.5,4,5,7,21.5,16,15,16,16,16,14,14,91,77,40,44,12,37,31,72,36,46,50,27,48,27,NA,NA,NA,0,block12,TRUE
IT_Bari,13n09e23,female,23,17,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,1m15m23,NA,51,0.8947368421052632,18,9,6.5,18.5,18,5.5,4.5,3.5,4,17.5,12,11,18,16,8,13,9,75,66,28,29,7,33,7,27,37,50,46,52,50,41.5,NA,NA,NA,0,block12,TRUE
IT_Bari,14n07a25,male,25,19,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,12m10g24,NA,45,0.7894736842105263,17,9.5,9.5,18,17,7.5,6,7,8,28.5,21,9,12,8,9,9,5,52,47,30,51,7,24,33,56,34,53,49,27,40,66,NA,NA,NA,0,block12,TRUE
IT_Bari,15n23m24,male,24,18,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,19m17m23,NA,44,0.7719298245614035,32,12.5,8.5,30.5,14,10,7,8,8,33,23,20,20,20,19,20,20,119,99,59,63,21,42,39,100,53,45,35,26,60,54,NA,NA,NA,0,block12,TRUE
IT_Bari,16n22a28,male,28,19,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,16m09f29,NA,52,0.9122807017543859,11,11.5,6,21,4,6,8,7,7,28,22,19,20,19,16,16,19,109,90,57,54,16,42,25,83,35,40,40,41,55,46.5,NA,NA,1,0.5,block12,TRUE
IT_Bari,17n06r24,female,24,18,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,11m26i24,NA,50,0.8771929824561403,18,13,9.5,25,27,8,6.5,5.5,6.5,26.5,18.5,17,20,20,13,18,19,107,88,44,56,24,38,34,80,34,58,50,36,52,36,1,1,NA,1,block12,FALSE
IT_Bari,18n25a23,female,23,17,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,8m24a24,NA,36,0.631578947368421,8,9,7,16,4,5,3,6.5,6.5,21,16,13,18,18,17,15,11,92,81,33,39,18,31,25,62,35,49,46,39,42,51.5,1,4,NA,1,block12,FALSE
IT_Bari,19n19a24,female,24,18,nonmusician,Italy,Bari University - Department of Education Psychology and Communication,18m10v24,NA,52,0.9122807017543859,21,11,8,21.5,24,4.5,4.5,5.5,5.5,20,15.5,17,15,20,20,14,16,102,86,45,43,8,36,26,64,36,51,44,31,55,21,NA,NA,NA,0,block12,TRUE
IT_Padova,10m27a23,male,23,18,musician,Italy,Padova University – Department of General Psychology,7n10f23,NA,53,0.9298245614035088,20,8.5,11.5,35,15,7.5,4.5,7.5,7,26.5,19,9,13,17,15,17,12,83,71,35,42,39,35,39,84,44,42,47,25,46,44.5,NA,NA,11,10 or more,block1,TRUE
IT_Padova,10n28g23,female,23,16,nonmusician,Italy,Padova University – Department of General Psychology,18m30i22,NA,44,0.7719298245614035,13,8.5,6,22,21,5.5,5.5,3.5,6.5,21,15.5,17,20,20,17,16,15,105,90,44,51,30,37,21,71,27,47,33,43,47,33,5,5,NA,6-9,block1,FALSE
IT_Padova,11m21e24,female,24,18,musician,Italy,Padova University – Department of General Psychology,5n3r23,NA,42,0.7368421052631579,13,9,7.5,19,15,7.5,5,5.5,7,25,17.5,16,17,19,17,18,18,105,87,52,58,42,41,36,104,39,34,36,28,53,50.5,NA,NA,19,10 or more,block1,TRUE
IT_Padova,11n20a24,male,24,16,nonmusician,Italy,Padova University – Department of General Psychology,15m22a23,NA,43,0.7543859649122807,4,8.5,6.5,26,13,1,4,2.5,6.5,14,13,17,16,17,15,15,14,94,80,38,44,7,33,27,54,29,45,31,50,30,22,NA,NA,NA,0,block1,TRUE
IT_Padova,12m17g24,male,24,17,musician,Italy,Padova University – Department of General Psychology,13n8g23,NA,53,0.9298245614035088,21,8.5,6,29,17,8,5.5,6,7,26.5,18.5,18,13,17,12,16,12,88,76,47,57,41,28,28,90,30,45,40,29,42,39.5,NA,NA,17,10 or more,block1,TRUE
IT_Padova,12n12d22,female,22,16,nonmusician,Italy,Padova University – Department of General Psychology,7m14e22,NA,36,0.631578947368421,15,8.5,5,21,21,4.5,6.5,3.5,6,20.5,16,16,17,19,11,16,16,95,79,45,49,36,36,20,74,31,44,22,33,48,46,5,2,NA,6-9,block1,FALSE
IT_Padova,13m26m22,male,22,16,musician,Italy,Padova University – Department of General Psychology,2n7m21,NA,52,0.9122807017543859,31,13,12.5,28,24,8,4,6,6,24,16,13,20,16,16,16,13,94,81,44,47,43,35,29,92,36,41,41,36,47,42,NA,NA,10,10 or more,block1,TRUE
IT_Padova,13n8g23,male,23,16,nonmusician,Italy,Padova University – Department of General Psychology,12m17g24,NA,46,0.8070175438596491,23,11,9,14,25,2.5,2.5,3,4.5,12.5,10,13,16,16,14,12,12,83,71,35,37,11,26,28,60,38,38,37,36,37,24,NA,NA,NA,0,block1,TRUE
IT_Padova,14m28m27,male,27,17,musician,Italy,Padova University – Department of General Psychology,21n23l26,NA,49,0.8596491228070176,15,9.5,10,28,14,7.5,6,7,7.5,28,20.5,18,18,16,15,19,18,104,86,56,56,43,38,34,106,44,45,23,54,57,29.5,NA,NA,12,10 or more,block1,TRUE
IT_Padova,14n2l24,male,24,18,nonmusician,Italy,Padova University – Department of General Psychology,4m24e24,NA,52,0.9122807017543859,29,12,8,24,27,5.5,2.5,3.5,5.5,17,11.5,14,18,18,19,17,18,104,86,34,40,7,35,26,54,43,43,40,32,41,31,NA,NA,NA,0,block1,TRUE
IT_Padova,15m22a23,male,23,17,musician,Italy,Padova University – Department of General Psychology,11n20a24,NA,46,0.8070175438596491,20,7.5,10.5,23,18,7.5,7,6.5,7.5,28.5,21,17,14,20,12,14,16,93,77,46,56,40,33,34,95,32,39,41,51,49,40,NA,NA,11,10 or more,block1,TRUE
IT_Padova,15n4f21,female,21,15,nonmusician,Italy,Padova University – Department of General Psychology,9m23v21,NA,48,0.8421052631578947,17,10.5,8.5,30,27,7.5,7.5,5.5,7.5,28,20.5,13,19,17,17,14,14,94,80,45,47,11,31,33,73,42,44,32,54,56,63.5,NA,NA,NA,0,block1,TRUE
IT_Padova,16m1s20,female,20,13,musician,Italy,Padova University – Department of General Psychology,16n13g19,NA,46,0.8070175438596491,26,8,9,17,28,4.5,4.5,4.5,5.5,19,14.5,10,16,16,11,16,10,79,69,30,38,33,29,19,61,39,40,26,37,50,8,NA,NA,11,10 or more,block1,TRUE
IT_Padova,16n13g19,female,19,13,nonmusician,Italy,Padova University – Department of General Psychology,16m1s20,NA,45,0.7894736842105263,17,8,8,23,15,5,3,7,4.5,19.5,14.5,10,17,16,16,15,12,86,74,35,39,9,22,33,64,35,53,29,40,58,18.5,NA,NA,NA,0,block1,TRUE
IT_Padova,17m23e21,female,21,14,musician,Italy,Padova University – Department of General Psychology,3n6n22,NA,38,0.6666666666666666,18,10,12,30,24,7.5,6,5.5,5,24,16.5,16,16,16,15,18,13,94,81,51,49,41,37,32,96,39,41,44,45,52,8,NA,NA,13,10 or more,block1,FALSE
IT_Padova,17n7e26,male,26,19,nonmusician,Italy,Padova University – Department of General Psychology,6m20r27,NA,47,0.8245614035087719,27,10,9,28.5,26,4.5,4.5,4.5,4.5,18,13.5,13,13,16,14,14,9,79,70,31,31,8,27,20,45,36,41,46,33,45,42,NA,NA,NA,0,block12,TRUE
IT_Padova,18m30i22,female,22,15,musician,Italy,Padova University – Department of General Psychology,10n28g23,NA,50,0.8771929824561403,29,11,10.5,21,21,8,8,8,8,32,24,18,19,17,20,18,15,107,92,55,57,44,36,41,111,47,44,39,43,56,51.5,NA,NA,11,10 or more,block1,FALSE
IT_Padova,18n22s24,female,24,17,nonmusician,Italy,Padova University – Department of General Psychology,20m15e24,NA,54,0.9473684210526315,22,11,8.5,19,20,7.5,4.5,4.5,6.5,23,15.5,4,19,15,12,11,10,71,61,16,36,8,28,24,39,37,46,40,50,54,17.5,NA,NA,NA,0,block1,TRUE
IT_Padova,19m16g24,female,24,18,musician,Italy,Padova University – Department of General Psychology,20n12c24,NA,53,0.9298245614035088,26,14,12.5,35,18,8.5,5.5,7,7,28,19.5,16,19,19,19,17,14,104,90,46,49,39,39,35,93,46,28,33,54,50,49,NA,NA,10,10 or more,block12,TRUE
IT_Padova,19n31g26,male,26,17,nonmusician,Italy,Padova University – Department of General Psychology,3m15t27,NA,45,0.7894736842105263,21,10.5,6.5,29,21,6.5,4.5,4,7,22,15.5,7,16,17,16,13,16,85,69,21,47,22,35,34,61,36,38,41,41,50,66,2,5,NA,3-5,block1,FALSE
IT_Padova,1m4m27,male,27,16,musician,Italy,Padova University – Department of General Psychology,8n9a26,NA,53,0.9298245614035088,11,11.5,9,35,24,5.5,6.5,6,6.5,24.5,19,17,17,20,17,20,19,110,91,49,62,41,39,32,101,36,50,50,34,54,29.5,NA,NA,12,10 or more,block1,TRUE
IT_Padova,1n15p29,male,29,17,nonmusician,Italy,Padova University – Department of General Psychology,2m23a29,NA,40,0.7017543859649122,18,9,8,22,21,6,4,3,6,19,13,10,19,14,12,13,15,83,68,25,44,16,40,14,50,28,36,54,53,43,59.5,NA,NA,2,2,block1,TRUE
IT_Padova,20m15e24,female,24,16,musician,Italy,Padova University – Department of General Psychology,18n22s24,NA,44,0.7719298245614035,26,8.5,7.5,36,25,9.5,4.5,6.5,7,27.5,18,18,19,20,18,18,18,111,93,57,58,43,35,48,118,48,37,50,42,51,40,NA,NA,16,10 or more,block1,TRUE
IT_Padova,20n12c24,female,24,18,nonmusician,Italy,Padova University – Department of General Psychology,19m16g24,NA,50,0.8771929824561403,33,9.5,8.5,22,26,6.5,4,5.5,5,21,14.5,9,12,14,17,15,8,75,67,31,44,12,28,33,66,34,47,53,40,41,52,NA,NA,NA,0,block12,TRUE
IT_Padova,21m15s23,female,23,16,musician,Italy,Padova University – Department of General Psychology,4n10y22,NA,47,0.8245614035087719,20,13,10,31,28,8,8,5,7,28,20,18,15,19,16,18,17,103,86,48,58,43,35,41,106,38,58,48,35,52,38.5,NA,NA,15,10 or more,block1,TRUE
IT_Padova,21n23l26,male,27,17,nonmusician,Italy,Padova University – Department of General Psychology,14m28m27,NA,47,0.8245614035087719,19,13,10,29.5,20,5.5,4,5.5,5.5,20.5,15,9,13,12,12,8,6,60,54,20,39,10,25,25,47,29,42,47,29,37,44.5,1,5,NA,0.5,block12,TRUE
IT_Padova,2m23a29,male,29,18,musician,Italy,Padova University – Department of General Psychology,1n15p29,NA,34,0.5964912280701754,25,13,9,35,24,9,8,9,8,34,25,20,20,18,19,20,15,112,97,57,63,48,37,47,122,40,55,41,32,54,8,NA,NA,15,10 or more,block1,TRUE
IT_Padova,2n7m21,male,21,15,nonmusician,Italy,Padova University – Department of General Psychology,13m26m22,NA,49,0.8596491228070176,19,8.5,4.5,25,20,5,3.5,6,4,18.5,13.5,19,20,20,13,16,17,105,88,49,41,7,38,23,55,47,39,52,44,54,34,NA,NA,NA,0,block1,TRUE
IT_Padova,3m15t27,male,27,18,musician,Italy,Padova University – Department of General Psychology,19n31g26,NA,53,0.9298245614035088,13,8.5,7.5,22,17,7.5,8,7.5,7,30,22.5,19,19,17,20,19,14,108,94,51,55,40,39,32,102,35,56,52,23,46,51.5,NA,NA,11,10 or more,block1,FALSE
IT_Padova,3n6n22,female,22,15,nonmusician,Italy,Padova University – Department of General Psychology,17m23e21,NA,49,0.8596491228070176,26,10,8,30,10,6,5.5,5,5.5,22,16,12,18,14,20,16,9,89,80,29,45,17,35,34,61,37,47,35,56,56,46,3,5,NA,3-5,block1,FALSE
IT_Padova,4m24e24,male,24,18,musician,Italy,Padova University – Department of General Psychology,14n2l24,NA,43,0.7543859649122807,24,9.5,11.5,27,-1,7.5,7.5,6,7,28,20.5,20,20,20,16,20,18,114,96,52,58,46,40,46,113,39,41,38,43,52,58.5,NA,NA,15,10 or more,block1,TRUE
IT_Padova,4n10y22,female,22,16,nonmusician,Italy,Padova University – Department of General Psychology,21m15s23,NA,13,0.22807017543859648,16,5,6.5,19,21,4,3,4,5,16,12,16,17,18,18,14,17,100,83,45,35,7,33,28,58,30,34,35,50,37,16,NA,NA,NA,0,block1,TRUE
IT_Padova,5m29r28,male,28,16,musician,Italy,Padova University – Department of General Psychology,6n30f29,NA,39,0.6842105263157895,16,7.5,7.5,30,3,9.5,7.5,6.5,6.5,30,20.5,19,19,19,17,18,19,111,92,57,62,46,38,49,120,45,40,41,38,54,53.5,NA,NA,20,10 or more,block1,TRUE
IT_Padova,5n3r23,female,23,17,nonmusician,Italy,Padova University – Department of General Psychology,11m21e24,NA,49,0.8596491228070176,21,13.5,9,22,18,6,3.5,5.5,6.5,21.5,15.5,18,20,20,18,20,20,116,96,51,51,24,41,30,84,42,45,29,45,58,29,NA,NA,1,0.5,block1,TRUE
IT_Padova,6m20r27,male,27,19,musician,Italy,Padova University – Department of General Psychology,17n7e26,NA,43,0.7543859649122807,13,8,9.5,23,17,6.5,8,7,7,28.5,22,14,20,20,20,19,20,113,93,53,62,45,42,39,114,48,37,33,40,52,22,NA,NA,14,10 or more,block1,TRUE
IT_Padova,6n30f29,male,29,17,nonmusician,Italy,Padova University – Department of General Psychology,5m29r28,NA,53,0.9298245614035088,22,10,9,27,16,5,4.5,4.5,5,19,14,16,16,16,18,17,16,99,83,46,47,22,34,23,69,44,49,46,22,56,31,NA,NA,1,0.5,block1,TRUE
IT_Padova,7m14e22,female,22,15,musician,Italy,Padova University – Department of General Psychology,12n12d22,NA,47,0.8245614035087719,21,11.5,7.5,38,20,8,7,4.5,8,27.5,19.5,17,20,20,18,18,15,108,93,54,55,41,37,43,110,57,55,46,31,56,43.5,NA,NA,13,10 or more,block1,FALSE
IT_Padova,7n10f23,male,23,17,nonmusician,Italy,Padova University – Department of General Psychology,10m27a23,NA,50,0.8771929824561403,22,10.5,8,22,23,3.5,2.5,4.5,4.5,15,11.5,14,10,16,15,15,12,82,70,47,42,8,28,30,69,29,45,40,26,45,61,NA,NA,NA,0,block1,TRUE
IT_Padova,8m29m22,female,22,17,musician,Italy,Padova University – Department of General Psychology,9n5r22,NA,54,0.9473684210526315,26,12,7,34,17,10,5,5,6,26,16,19,20,20,18,18,16,111,95,50,53,44,38,46,109,30,46,31,41,50,50,NA,NA,12,10 or more,block1,TRUE
IT_Padova,8n9a26,male,26,17,nonmusician,Italy,Padova University – Department of General Psychology,1m4m27,NA,53,0.9298245614035088,25,8.5,7,23,23,3.5,4,4.5,5.5,17.5,14,12,16,16,14,13,14,85,71,36,46,13,35,27,64,32,37,42,40,49,35.5,NA,NA,NA,0,block1,TRUE
IT_Padova,9m23v21,female,21,15,musician,Italy,Padova University – Department of General Psychology,15n4f21,NA,45,0.7894736842105263,14,9,9.5,31,18,7,6,5.5,7,25.5,18.5,20,20,20,17,20,20,117,97,48,61,43,42,49,113,48,44,27,17,51,44.5,NA,NA,11,10 or more,block1,TRUE
IT_Padova,9n5r22,female,22,17,nonmusician,Italy,Padova University – Department of General Psychology,8m29m22,NA,51,0.8947368421052632,21,12.5,6,25,22,6,3,4,5.5,18.5,12.5,15,14,17,14,12,12,84,72,30,36,7,32,20,44,46,42,42,39,49,61,NA,NA,NA,0,block1,TRUE
IT_Padova,19m1g20,female,20,14,musician,Italy,Padova University – Department of General Psychology,17n20s19,NA,36,0.631578947368421,16,8,9,22,20,8,6.5,5.5,6.5,26.5,18.5,19,20,20,20,18,18,115,97,47,52,43,41,33,99,30,50,42,42,49,35.5,NA,NA,11,10 or more,block1,FALSE
IT_Padova,17n20s19,female,19,13,nonmusician,Italy,Padova University – Department of General Psychology,19m1g20,NA,50,0.8771929824561403,27,11,9,21,16,5.5,7,4.5,5.5,22.5,17,20,20,20,18,19,19,116,97,53,44,19,40,30,71,30,43,28,55,55,37,3,3,NA,2,block1,FALSE
IT_Pavia,1m19a30,male,30,21,musician,Italy,Pavia University – Department of Psychology,18n23d30,NA,54,0.9473684210526315,29,14,13,45.5,19,9,3,9,6,27,18,15,20,16,15,17,17,100,83,45,60,44,35,41,104,30,42,34,39,53,24.5,NA,NA,16,10 or more,block12,TRUE
IT_Pavia,2m7v22,female,22,16,musician,Italy,Pavia University – Department of Psychology,2n6l23,NA,40,0.7017543859649122,10,8.5,5.5,21,21,7.5,7,7.5,5,27,19.5,18,16,17,17,18,15,101,86,53,44,43,37,36,98,40,48,50,37,55,29,NA,NA,11,10 or more,block12,TRUE
IT_Pavia,3m4e21,female,21,15,musician,Italy,Pavia University – Department of Psychology,3n24b21,NA,40,0.7017543859649122,14,8.5,3.5,27,8,7.5,7,5,6,25.5,18,18,19,20,16,17,19,109,90,57,55,44,38,35,102,40,49,43,48,54,50,NA,NA,16,10 or more,block12,TRUE
IT_Pavia,4m12s22,female,22,16,musician,Italy,Pavia University – Department of Psychology,1n26r23,NA,50,0.8771929824561403,26,8.5,8.5,30.5,19,6,5.5,6.5,7,25,19,14,16,18,18,18,15,99,84,45,54,43,39,32,93,27,40,44,57,57,54,NA,NA,12,10 or more,block12,TRUE
IT_Pavia,5m27t20,male,20,14,musician,Italy,Pavia University – Department of Psychology,4n29f21,NA,49,0.8596491228070176,15,10.5,8,34.5,18,7,7,5.5,6,25.5,18.5,11,17,16,13,16,10,83,73,37,48,43,38,31,89,50,35,40,42,50,53.5,NA,NA,16,10 or more,block12,TRUE
IT_Pavia,6m6f24,female,24,16,musician,Italy,Pavia University – Department of Psychology,5n13a23,NA,47,0.8245614035087719,11,9,6,26.5,21,6.5,6,5.5,6.5,24.5,18,14,16,16,16,16,10,88,78,44,51,42,35,30,89,37,52,51,34,45,61,NA,NA,18,10 or more,block12,TRUE
IT_Pavia,1n26r23,female,23,16,nonmusician,Italy,Pavia University – Department of Psychology,4m12s22,NA,46,0.8070175438596491,21,7,9,21.5,13,5.5,4,5,6,20.5,15,15,17,19,20,14,15,100,85,45,43,14,33,22,60,38,52,55,32,45,34.5,NA,NA,NA,0,block12,TRUE
IT_Pavia,2n6l23,female,23,17,nonmusician,Italy,Pavia University – Department of Psychology,2m7v22,NA,50,0.8771929824561403,23,9.5,8.5,23.5,10,6.5,4.5,4.5,4,19.5,13,17,20,20,17,18,16,108,92,38,47,11,39,33,64,35,55,53,30,44,37,NA,NA,NA,0,block12,TRUE
IT_Pavia,3n24b21,female,21,14,nonmusician,Italy,Pavia University – Department of Psychology,3m4e21,NA,49,0.8596491228070176,22,9.5,9,22,19,2.5,2.5,5.5,6,16.5,14,20,20,20,20,16,19,115,96,45,54,7,38,34,68,44,48,48,21,50,46,NA,NA,NA,0,block12,TRUE
IT_Pavia,4n29f21,male,21,14,nonmusician,Italy,Pavia University – Department of Psychology,5m27t20,NA,50,0.8771929824561403,25,10,8.5,20.5,23,5,4.5,5,8,22.5,17.5,15,14,20,18,9,18,94,76,32,30,7,32,26,50,33,37,31,32,47,66,NA,NA,NA,0,block12,TRUE
IT_Pavia,5n13a23,female,23,16,nonmusician,Italy,Pavia University – Department of Psychology,6m6f24,NA,46,0.8070175438596491,21,8.5,8.5,19.5,16,3.5,1.5,2,6,13,9.5,12,19,19,20,15,15,100,85,31,51,7,38,34,66,43,41,48,46,52,37,NA,NA,NA,0,block12,TRUE
IT_Pavia,7m1f22,male,22,16,musician,Italy,Pavia University – Department of Psychology,14n9m23,NA,40,0.7017543859649122,23,7,8.5,24,24,7.5,6.5,5.5,6.5,26,18.5,17,19,19,13,14,19,101,82,47,53,39,38,35,101,44,38,37,55,51,61,NA,NA,8,6-9,block12,FALSE
IT_Pavia,8m8m21,male,21,15,musician,Italy,Pavia University – Department of Psychology,7n20d20,NA,48,0.8421052631578947,19,10,11.5,27,24,8,8,6.5,7,29.5,21.5,10,18,19,16,14,19,96,77,34,55,37,35,33,84,16,39,43,57,52,58.5,NA,NA,12,10 or more,block12,TRUE
IT_Pavia,9m18g25,female,25,17,musician,Italy,Pavia University – Department of Psychology,8n10a24,NA,52,0.9122807017543859,26,9,10.5,22,16,7.5,7,8,8,30.5,23,18,20,20,18,19,20,115,95,49,52,45,41,39,106,39,50,50,52,50,61,NA,NA,14,10 or more,block12,TRUE
IT_Pavia,10m16g26,male,26,18,musician,Italy,Pavia University – Department of Psychology,21n6g26,NA,53,0.9298245614035088,17,10,9,31,25,9.5,7,6.5,7.5,30.5,21,15,16,18,11,16,16,92,76,45,59,41,34,39,100,37,49,42,55,55,61.5,NA,NA,20,10 or more,block12,TRUE
IT_Pavia,11m16b22,female,22,16,musician,Italy,Pavia University – Department of Psychology,11n25m21,NA,45,0.7894736842105263,18,6.5,6,19.5,17,7,7,6,8,28,21,16,20,20,17,17,18,108,90,41,49,40,36,37,89,40,34,30,54,44,37,NA,NA,11,10 or more,block12,FALSE
IT_Pavia,6n8g24,female,24,17,nonmusician,Italy,Pavia University – Department of Psychology,12m11n24,NA,47,0.8245614035087719,24,10,6.5,19,15,5,4.5,6.5,7,23,18,17,13,17,17,15,16,95,79,43,44,14,37,13,52,45,46,40,35,59,47,2,5,NA,2,block12,TRUE
IT_Pavia,12m11n24,female,24,17,musician,Italy,Pavia University – Department of Psychology,6n8g24,NA,53,0.9298245614035088,26,10,8,27.5,20,8,6.5,7,6,27.5,19.5,18,20,20,17,18,20,113,93,50,58,42,41,41,104,54,46,59,57,58,38,NA,NA,16,10 or more,block12,TRUE
IT_Pavia,13m1c23,female,23,17,musician,Italy,Pavia University – Department of Psychology,10n7g23,NA,43,0.7543859649122807,13,9.5,5,20.5,4,4,5,3.5,4.5,17,13,16,20,20,18,16,19,109,90,44,41,35,36,27,83,39,46,43,46,45,27.5,NA,NA,10,10 or more,block12,TRUE
IT_Pavia,14m7f22,male,22,16,musician,Italy,Pavia University – Department of Psychology,9n10h23,NA,43,0.7543859649122807,14,7.5,9.5,23.5,22,7,8,8,7,30,23,16,20,16,16,14,17,99,82,39,53,43,37,34,96,37,45,41,49,52,44.5,NA,NA,12,10 or more,block12,FALSE
IT_Pavia,15m17m20,male,20,14,musician,Italy,Pavia University – Department of Psychology,15n15d21,NA,53,0.9298245614035088,26,7,7,33.5,19,7,7,7,7,28,21,20,20,19,15,16,16,106,90,59,62,46,42,43,120,53,34,42,53,60,38.5,NA,NA,11,10 or more,block12,TRUE
IT_Pavia,16m31r22,female,22,16,musician,Italy,Pavia University – Department of Psychology,16n23f23,NA,57,1,25,14,5,47,19,7,7,6.5,7,27.5,20.5,15,20,20,16,16,17,104,87,44,51,38,40,37,90,41,47,35,43,55,63.5,NA,NA,14,10 or more,block12,FALSE
IT_Pavia,17m11m20,male,20,13,musician,Italy,Pavia University – Department of Psychology,20n8l20,NA,47,0.8245614035087719,17,6.5,9.5,19,13,7.5,7.5,7,5,27,19.5,17,17,20,17,19,19,109,90,49,50,39,41,30,96,34,47,34,40,51,41,NA,NA,10,10 or more,block12,TRUE
IT_Pavia,7n20d20,male,20,14,nonmusician,Italy,Pavia University – Department of Psychology,8m8m21,NA,39,0.6842105263157895,19,11,7,12.5,22,2.5,2,4,4,12.5,10,11,14,13,14,13,7,72,65,26,31,9,28,19,45,38,45,39,25,32,40,NA,NA,NA,0,block12,TRUE
IT_Pavia,18m9a23,male,23,17,musician,Italy,Pavia University – Department of Psychology,19n4f23,NA,44,0.7719298245614035,19,10.5,9,35.5,11,8.5,7.5,8,6.5,30.5,22,16,19,17,12,15,17,96,79,49,54,42,39,43,109,42,44,33,45,58,21,NA,NA,16,10 or more,block12,TRUE
IT_Pavia,19m25n28,male,28,15,musician,Italy,Pavia University – Department of Psychology,13n14a29,NA,49,0.8596491228070176,15,14,9.5,25,24,6.5,7.5,4.5,6.5,25,18.5,20,20,20,20,20,20,120,100,50,56,41,42,43,111,50,53,34,36,54,61,NA,NA,8,3-5,block12,FALSE
IT_Pavia,8n10a24,female,24,17,nonmusician,Italy,Pavia University – Department of Psychology,9m18g25,NA,49,0.8596491228070176,21,9.5,9.5,28.5,26,7,4,3,5,19,12,12,15,16,19,15,16,93,77,23,45,7,31,33,54,35,52,42,52,43,37,NA,NA,NA,0,block12,TRUE
IT_Pavia,9n10h23,male,23,17,nonmusician,Italy,Pavia University – Department of Psychology,14m7f22,NA,53,0.9298245614035088,19,12.5,5,23,15,6,4.5,7,7.5,25,19,15,18,20,20,16,17,106,89,48,56,20,41,41,84,34,34,30,36,59,34,2,5,NA,3-5,block12,FALSE
IT_Pavia,10n7g23,female,23,17,nonmusician,Italy,Pavia University – Department of Psychology,13m1c23,NA,55,0.9649122807017544,23,11,9,16.5,28,5,4,3.5,2.5,15,10,17,20,20,20,19,18,114,96,48,41,13,39,27,70,53,44,45,39,55,66,NA,NA,NA,0,block12,TRUE
IT_Pavia,11n25m21,female,21,15,nonmusician,Italy,Pavia University – Department of Psychology,11m16b22,NA,54,0.9473684210526315,26,11,10,21.5,21,3.5,5.5,4,5.5,18.5,15,18,20,20,20,14,20,112,92,45,53,28,40,39,86,25,39,24,60,54,55.5,3,5,NA,3-5,block12,FALSE
IT_Pavia,12n31r21,female,21,14,nonmusician,Italy,Pavia University – Department of Psychology,20m9g22,NA,44,0.7719298245614035,22,12,7.5,26.5,13,6,6,4.5,3.5,20,14,11,19,17,18,16,14,95,81,24,33,7,32,16,41,30,53,43,25,45,21,NA,NA,NA,0,block12,TRUE
IT_Pavia,13n14a29,male,29,16,nonmusician,Italy,Pavia University – Department of Psychology,19m25n28,NA,53,0.9298245614035088,21,8.5,8,17,24,4.5,4.5,6.5,4.5,20,15.5,9,15,16,9,10,15,74,59,25,38,11,30,10,31,43,33,34,45,44,21,1,5,NA,1,block12,FALSE
IT_Pavia,14n9m23,male,23,15,nonmusician,Italy,Pavia University – Department of Psychology,7m1f22,NA,47,0.8245614035087719,29,6,8.5,24,21,5,3,3,5.5,16.5,11.5,8,8,13,14,10,6,59,53,21,34,7,27,20,42,39,38,37,28,50,56,1,5,NA,0,block12,FALSE
IT_Pavia,15n15d21,male,21,15,nonmusician,Italy,Pavia University – Department of Psychology,15m17m20,NA,52,0.9122807017543859,19,9.5,8.5,22.5,17,9,3.5,5.5,7,25,16,15,16,18,9,12,9,79,70,39,42,7,37,16,43,37,47,50,36,49,37,NA,NA,NA,0,block12,TRUE
IT_Pavia,16n23f23,female,23,17,nonmusician,Italy,Pavia University – Department of Psychology,16m31r22,NA,50,0.8771929824561403,15,11,9.5,18,17,4.5,2,1.5,5,13,8.5,7,17,15,13,14,8,74,66,19,49,18,35,24,56,34,46,48,46,40,8,NA,NA,NA,3-5,block12,FALSE
IT_Pavia,17n5d20,female,20,14,nonmusician,Italy,Pavia University – Department of Psychology,21m23e19,NA,48,0.8421052631578947,15,10,7.5,15.5,9,2.5,3.5,5.5,4,15.5,13,15,18,20,19,13,14,99,85,36,36,17,33,23,56,46,41,43,57,30,39.5,NA,NA,NA,2,block12,TRUE
